DG,159.5200042725,157.8899993896
DLTR,84.0999984741,81.2200012207
MSCI,316.2699890137,315.1099853516
CCL,33.0200004578,32.25
PODD,181.0399932861,177.0800018311
SQM,28.2800006866,29.7399997711
CL,72.5500030518,73.9000015259
SBUX,82.3000030518,79.2900009155
EWZ,39.2599983215,39.0099983215
EWC,28.2900009155,28.2700004578
EWJ,53.5499992371,53.5499992371
NOK,3.9200000763,3.8399999142
LODE,0.5400000215,0.5699999928
KEY,16.8600006104,16.3700008392
SIVB,215.7599945068,202.1199951172
DFS,67.6399993896,65.3099975586
CFG,33.0400009155,31.6599998474
WBS,40.3400001526,37.5200004578
FITB,25.7199993134,24.7800006866
NTRS,88.1900024414,84.7300033569
HSBC,33.5299987793,32.9900016785
FCX,10.5100002289,10.3500003815
AFL,45.0299987793,44.1899986267
BAC,29.3700008392,28.25
USB,47.9799995422,46.5699996948
DB,8.5799999237,8.1499996185
CMA,54.5800018311,51.4700012207
C,67.8600006104,66.0500030518
UNM,24.9099998474,23.3600006104
BBD,6.7699999809,6.6500000954
AMTD,8.4899997711,8.5
EWBC,40.4599990845,38.6500015259
MS,46.3699989319,45.1599998474
BK,40.8899993896,39.3100013733
COF,90.9000015259,87.9599990845
PRU,79.4700012207,76.4400024414
PNC,132.0,127.1600036621
WYNN,107.9000015259,104.5199966431
BHP,44.9099998474,45.0800018311
HRZN,12.3299999237,12.9200000763
DAL,49.8100013733,47.5
VNDA,11.1300001144,11.2899999619
CANF,1.5199999809,1.5599999428
AERI,17.7600002289,17.5200004578
TARO,70.4300003052,68.3799972534
XBI,92.25,92.5
ALNY,115.8199996948,114.0899963379
NURO,2.2999999523,2.2100000381
AEZS,0.7699999809,0.8399999738
EGRX,41.6899986267,44.1899986267
